"type","value","validation"
"bip39","exact crisp sleep ancient captain clever spare worth wisdom kite income peanut",true
"bip39","fly cotton spoil own skin square forum perfect crunch shaft boil odor",true
"bip39","comfort give winter trim destroy cannon casual access print orphan jump disagree",true
"bip39","minute favorite fee tree name dish whale loud pudding adult coach stereo",true
"bip39","armor coast poem bulk riot chalk pen bamboo distance can auto pact",true
"bip39","device loud dumb tourist crop crunch taste soup high deposit smoke wrist",true
"bip39","century dash route limit tank odor carpet elbow maze produce place mad",true
"bip39","assault garment swear feature script tone kitten aspect mystery autumn clap identify",true
"bip39","live install veteran depth cupboard distance labor false weather disagree yellow rail",true
"bip39","express acid moment element say cabin account clown search stairs document chief",true
"bip39","moon wing absent monitor frozen destroy human afford version local lawn mesh",true
"bip39","firm ceiling confirm wear curve exhibit flame fringe coconut federal bird earn",true
"bip39","scorpion jungle magic market hurdle sleep south carry smoke damp detect palm",true
"bip39","alarm maid cart social dust nation speak ketchup jeans victory purpose vault",true
"bip39","shield scissors shaft know exercise top team cruel vague wood tennis asthma",true
"bip39","elite ladder strong right best beach lyrics crawl fabric tape wide cricket",true
"bip39","road beauty switch nature rose frost napkin fossil anger gown fury urge",true
"bip39","cute bullet ancient frost rally winner pool athlete suffer way brush acquire",true
"bip39","grape erode bring filter arrest worry police observe few spot oven cream",true
"bip39","wear primary velvet ignore palm bullet skirt engine until yard bleak hover",true
"bip39","piece force talk potato scrap float mango roast curious monitor shock episode",true
"bip39","fuel input student advice praise use basket hotel scorpion lake uniform guilt",true
"bip39","swim industry decline dentist often artist animal judge slush twice rack palace",true
"bip39","puzzle middle orange logic ecology between consider ice hunt oval desert mutual",true
"bip39","clap mistake design antique until logic install enhance slush brass fat basic",true
"bip39","attack receive camera sure kingdom post sustain resist inhale equip jaguar future",true
"bip39","weapon split deputy become write agent often good year day plate renew",true
"bip39","bullet purse slow hen define edit salad domain holiday uncle slot dumb",true
"bip39","bunker risk month diet list dumb design wing meat image spring confirm",true
"bip39","learn nominee jazz catch clap seminar maple air cancel outdoor combine rival",true
"bip39","lift arm right bottom balcony ostrich awake lazy save spell caught random",true
"bip39","copper spell marble fashion tornado neither stand aim laugh good giggle smile",true
"bip39","frown exit detail decline stadium off outside divorce step spell double pottery",true
"bip39","inherit worry rule fortune edge lazy borrow topic square pattern clerk desk",true
"bip39","warrior repeat amount afford display area hamster capable also utility season dizzy",true
"bip39","media soft shock prevent sort duty square friend donate idea monitor shoulder",true
"bip39","gift rule stairs cram pluck siege scrub language fish immune float wall",true
"bip39","find scorpion spider wedding turtle square more weekend tip picture indoor ensure",true
"bip39","chronic absorb fetch omit toilet always kit must usage junk can pave",true
"bip39","moon year brush bracket abstract deputy wash silver cabin please hamster clip",true
"bip39","giant garden pipe own amused parent ancient room foot furnace detail bachelor",true
"bip39","sorry ski false razor tilt lift transfer design asthma retreat stem address",true
"bip39","jealous matter melt sure artwork indoor shove that notable clock aware zone",true
"bip39","sweet angle monster good child vague legal nerve toddler client ignore endless",true
"bip39","duck plastic help enter alert tape honey announce symbol alone olive pencil",true
"bip39","fox midnight mango cannon throw interest bring bundle sunny inquiry crush tray",true
"bip39","pigeon spot supreme trophy elevator tired render bundle guitar divert pyramid capital",true
"bip39","neglect seat regular soft soon awful brain chief never hamster subway merry",true
"bip39","monitor prefer person farm border rabbit glad head bullet outer improve balance",true
"bip39","journey copper august cruel achieve raven tornado angry notable honey impose link",true
"bip39","proof wrong horse alter fan copper ethics yellow practice nice advice rhythm",true
"bip39","tennis pulse supply alley seven voyage settle invite minute vault task acoustic",true
"bip39","choose toss notable torch cake copy rain rice west year turn farm",true
"bip39","label welcome erode few when once treat base distance height cup urge",true
"bip39","amused hundred father index side swim coconut wild start fancy fashion knee",true
"bip39","coast walk risk brass squirrel language bike paper check rival paddle wet",true
"bip39","rail initial inquiry kangaroo label company illness define business aspect increase novel",true
"bip39","wrong empty romance actor enrich custom humble auto people hockey boost kid",true
"bip39","usage mean vanish crash vivid minute shoulder depend garage room census suit",true
"bip39","echo dumb wolf enforce repair accident idea assume find save hawk spirit",true
"bip39","boil process recall song vital forest anxiety change rebel appear clay swallow",true
"bip39","reason cluster glow near hurdle quality vivid physical trigger misery search awkward",true
"bip39","broom fan tail tell service head lunar shove good vault tired offer",true
"bip39","service scrub wagon cable skirt inhale unhappy inspire sand cram agent abuse",true
"bip39","level wisdom exhaust effort judge unfold rival approve own pride leopard hollow",true
"bip39","turkey draft speak daring silk own denial hundred joke crop profit bunker",true
"bip39","crawl input such wink grief hybrid sustain identify until oval obey cherry",true
"bip39","program switch pipe sustain place broom boss win gloom sketch average elevator",true
"bip39","emerge debris machine valve jazz resemble clinic sweet stairs kiss alien project",true
"bip39","term logic kangaroo organ kitten device soccer educate apology misery crystal rice",true
"bip39","attitude twice hobby loan funny wreck burden shallow tiny feed depart nice",true
"bip39","genuine local tourist curious tunnel diesel timber stove knife lab question junior",true
"bip39","sorry wrist tumble clock grunt turkey insect bird shed hammer worth novel",true
"bip39","drum scheme giant space fame lava recipe special panther cat load brisk",true
"bip39","fitness rally casino shrug ring tool spin orbit winter upper direct smart",true
"bip39","often dove auction medal turn nest family meadow adjust iron wreck kidney",true
