"type","value","validation"
"sr25519Verify","{""message"":""ac19d4cb8ed216467bb54eb6d3197da0039c5c050fc0bbb05bf50a4fa4c43344"",""signature"":""Tpto4rVEYe/tuQ5d34byXdIJ9F1H1/XtEFJUYJD5kCu+k0XJ54QLXBacEQseuoUOIFOYL026KlDi3HSaXZDZiA=="",""publicKey"":""OCAhDOMPluouZBC9exEy8OIM7kijE1pbxNsquQnJBkA=""}",true
"sr25519Verify","{""message"":""feae6eb1571555c6c9dc4f4ab66769bc2297a102b364d2b5fc2928847fd76044"",""signature"":""hqHIfIRfVswRFTTOjlzxHLGAltK9v5qhxmCXIX2mU3B+EuexL+7799MoT5nxUGOyEOusde4zuuLA00ytSO6CgA=="",""publicKey"":""HvNnYpShyBa9BiLElsjUZQwOh3VjP5WCotCCkAZOrh0=""}",true
"sr25519Verify","{""message"":""d77ce9c95a73d9d763687afe0d4b95bbbef94197ffecff0bac4ffaf77bd3e946"",""signature"":""bpvRs+MBS71POcwnHWT0lLdetqVIUHE9VDVobe4TXQE131CvZN7kJQY6ANLvrS6yP1L6XfRcXxc15YPW0Wv+jQ=="",""publicKey"":""lAEeCt/vNzPPqHfooIzG3IGYcIJlUT6fxGkD2hPe4BI=""}",true
"sr25519Verify","{""message"":""38e0c30d37de61a3f221280182243d766727a0aaf6b26c5dc9408b83a7b9d36a"",""signature"":""OsXMr7EcnhoeLCAytUswy/mv9+nCZX9KF2adZfL7BRk5RZjvwsY0FS88TvsiyuV1SVGWDobrt1DVw7+nC4Lwgw=="",""publicKey"":""KM9YfCmAUcGP2e9O+uWXN8M+qRih4a8EJDFO7q6LnAc=""}",true
"sr25519Verify","{""message"":""5609dcfca66d866559fe8c5e20c5b5132dc4380113f7b6cb23beeb37e1278e41"",""signature"":""nNEmc4LyS4B2veUjtLeME5pxHy+SUez+9NRugeZi0TTNA7PkgxVHI9rOWh7M7tPcMIjSffspX1x0IcRrTGPRiw=="",""publicKey"":""SHGP9NRXyiFxVYXp8+04ePlaPuxCl+oPX9906QFU3lE=""}",true
"sr25519Verify","{""message"":""9e388ead96d3b67ca4c79c7b55a2cf5cbfd15fcba9f084f62aa4d38e314fca90"",""signature"":""nmK3ScTm5inPscWVbTkwl13LWjFYJD5MnDDyCv8gwzeLd6Hrk/XHJYotQR5sjMgvfM01rsnDLl4Epwrk9d5Viw=="",""publicKey"":""El4FTB8HZhRC64QRAXunj7th/u8gsRFfMreSvk2kVmo=""}",true
"sr25519Verify","{""message"":""128d00108a2d7df55085d703d17cd9259a2535600b3fe9af8cb404c447c22c5c"",""signature"":""IKjF6xGQP8Uo/8kdJ8W/6pEv9BGIolpzplTQFKTBo3JruZEMBtyAHDUVsurwMi+ZBml2Y+fDfNPbbU7fd4uejA=="",""publicKey"":""QBJRC/b/vhvi+0QKXRfp28wvCwq9uQTWup+M87bzh1w=""}",true
"sr25519Verify","{""message"":""19ea271215ab54dd12b795a39c736ef7cbdc1639b85dea359e313458336865d4"",""signature"":""jj2QGaCrtZm6Lm+tCYeo99hCmGMRptQQDxAZWzvZLDY4sOFnGb6+aNcAxlVtKX7XomRBxk6czW2NFpMwenlqig=="",""publicKey"":""7N+uaVfqJn5iZVU8GlM0kDXQ0wKA6lQy4exlWg7m/Vs=""}",true
"sr25519Verify","{""message"":""f889b70095165de7891d017f6e69e1f89fd6744b53d4bceb538942ab3f53f1a9"",""signature"":""IPPW7RsaRCYyUNfzJhSvjlKS4mLOv9v1ix0PppBJc2KKiZdmym3S2PlWgC0ScKEzLYowSKpiMHGJiv52h8TTgw=="",""publicKey"":""aizddijlqbSY9F9HnUCkrEPU5hSVrmdjixqO/ai3dxU=""}",true
"sr25519Verify","{""message"":""f03399ce61c5783417743448c379ee9df2f0fac5b35ff3c26f4f7258b8a522b6"",""signature"":""Vhc3MoOHZYQv9aw/+9Q33hYZGLB/KznLrm1BYXrI5TDuK8vNcQ4LC7eaHmAxDeqidiyaROCdl80nD4YAWw83hQ=="",""publicKey"":""OGpswzB3ObXlJ5v5tLeI/+TWuSOg55+hV0obkomjHBs=""}",true
"sr25519Verify","{""message"":""779032186dd35cf0e60bf886504c9150c02942760202269eff9175f4ec9505d1"",""signature"":""8MKvFKhj6lrUCF5lHLs2WF9AvLz2YRgy/DrTAxpvmzeJmQrN1Un17Pjke5TvyFcVk3JSwBP1WLuqhK+Svwl4iA=="",""publicKey"":""vhRfR6XuZb/1oW/UzM/BbbVrVD9BGVxxficT/+1Ki24=""}",true
"sr25519Verify","{""message"":""2ec22e8aa6fef1a5755c23af974a3d04941155615b5fd36c08a38f7972d9290f"",""signature"":""vOLqSQbf6ABM0OdYvYUwyMoOQNKg9e73oVaHW6KO9BtHX3QFAYgfQ3R8Q7iUTwGEVwqnT9Rd7biMLQXYRVOoiA=="",""publicKey"":""oicHFitYQwDJyon1Em4UP2EbMM+0rDWvDxm9UX97wig=""}",true
"sr25519Verify","{""message"":""6f5e1ffa5fe03428aa6d4df5e418996782c793ac572bba4cef6d54951d7ae64b"",""signature"":""GprrhycrLeXgSiSA1cnQsTzBxjbU8Or2JyoT0kPYMkW3tu+fe1LF4DozG1vnSRQT7IkqGnLYPKQk1JndsM/JgA=="",""publicKey"":""WrReZ9uyXcGfsOXpiuCCPMHaplDt9ILlZX10oqtVr0I=""}",true
"sr25519Verify","{""message"":""791bea7cc879f608d24e1dbc9fa739415ca1ac164516ad248e8d4a4d47cdbf1c"",""signature"":""0HqijhKoWgJp3nC5ODtumgp8JaRaOoLKawphPDMUkH/CW/sP5kPtXGEpnWiUelfJgLZ5OHTyCv/TLFAaoJIKjg=="",""publicKey"":""VvwqrpE8znJcFPGYcBcT24np/f25DgMm5q+Z9AGyAFk=""}",true
"sr25519Verify","{""message"":""1021e2c202f2efc5c75cc4d24096b5cee467f30842d3b883f83a78a25bfda9fd"",""signature"":""UhwZaSYrjg63OHSAkQnf1LnhTC+g9ntwSD0exP0iUg3EB0HVLp/28m8avFoyeeviVBYU9ZXMa47wpVa/y/QFhA=="",""publicKey"":""tNkVozbrldlrmWNHGwCCxxT0sMqOJ/UhKaqHPCtYcSA=""}",true
"sr25519Verify","{""message"":""3672b4481392aac11d4047c0b1bdfe72c695abbfb3ebde7147c2809b7f0c496a"",""signature"":""eFra71zpxNgh7vdjgjR/bIt1YU0hTRT7JMb5u5upZmZM74fVEtw466pqO75ZeC9CWQzFMm3J2csI7hZXSOTwjg=="",""publicKey"":""bOJjjZ3ff3LIZFvXTszD6pjPcHfD34K70F+jXUvYSAE=""}",true
"sr25519Verify","{""message"":""1b4f3e319adbbf85bcae5f56c00dc8a1125dffd2f28a40b7d8607a6ca63c8c9d"",""signature"":""lCBFV0YPpKWxx2rqLCWTNKbU5Ln+Rzt7+qz0DX15JjTF24ZG2cdyz4NpRZUrQ7hjgvQE7YdLmghYZzbUoQFggQ=="",""publicKey"":""ShY/DyS08pF+JfL1THLnfsAI8wQUw0YLmjqaIIFWZgM=""}",true
"sr25519Verify","{""message"":""5cbb1596abe774feaced36ecb7450c09693eab0bbc729a3b19a2073830fefbea"",""signature"":""mjbB7uG8n9WxJqUSSUKW9jhBmr7x61I3aTICmpOXBHDb3ioWyt3xEa7SQiFGDOcgaiCPGUEZniq4zNPIwNrshg=="",""publicKey"":""VNbTl87sZFLcKdVRGalJSMpiw4WicsgDAKOPqP9nyWM=""}",true
"sr25519Verify","{""message"":""755be36ed6f1c498819ccda993dc0e8b3657d7fded1bb0c54648372664041953"",""signature"":""7PJZgcato/CtSxW+0boyqxFGq7o532fAmmR2batA1wrpJLUWeMEUdR1qZFbhnrRcpxzcwsjQXPf1dNehUeE5iQ=="",""publicKey"":""hPkqjCqUr8FyTpi8+d/G5VPQhI7d8HsgtS9T93qOt0k=""}",true
"sr25519Verify","{""message"":""762263529a7e7ef0b9005633225306e28d969aa07f4c22464be72122564a1976"",""signature"":""/mdkwEUDbYeEPWmqu/H5qkTYMeDSwmDvxMW62DM93juqH29QOiygpQtG6ymRxadD/TMcpJkj3z5YiK6c05GNgw=="",""publicKey"":""oKyBPRKf1YMd/9SuTilpF1zbA2usQbJXvriSSk/GsVU=""}",true
"sr25519Verify","{""message"":""68de5867136ccda39e805bd23d372dcc59fcbc65cbbb8a03fb328ce521e5ab19"",""signature"":""uszwyVSySkrBkJW2WwE8NLKDKOJIsvSbBaBQ/RDnZydh5qR0ZPn7QFHT5ya44RKm7zRrLSRqCnD8+jx2p1Irhg=="",""publicKey"":""8gVTIZEKpsCcMRs5zl2534EYrtZnR3yAUFSEFrYg6CY=""}",true
"sr25519Verify","{""message"":""8b2ad55cb90489a2b7dcbfb8a43303128c62233f28e8b13faa2f2577937af84b"",""signature"":""yuVeN2LkS1PbbtbMK3uCKYD7UjkCjr2LpkC7Cga8sjx1ZCr7gQyK5bu0vGwp0eSNqLBzqPwBm4WQiH7gEWEEjw=="",""publicKey"":""JpKkW2nuRihJLHIJa+SLsocjEulUraWwELcRlbM6u0I=""}",true
"sr25519Verify","{""message"":""34101f1f05039537a771481a65a63d6eb0d035cc5d4b6c33dae033d5c1101c76"",""signature"":""lt7SGjGvt1hWmpIxQW1e1BGGcQ26Gwf+nfOPddVteg1x9LIQhlFk43sEevPe5RSELqOKovyMHW5CJLA+zYbLig=="",""publicKey"":""KJLWH8cXk0pKtkfXSyt5iDKRhFy/PygonautogzDeis=""}",true
"sr25519Verify","{""message"":""0eab2de48ab5030cab33274543fc8fe94544e880dc73506a965dda0fa5529b30"",""signature"":""3iYoij8lip2vCCPDaZPgkfjTlcl806eqYswlojjl4BpWc4oSZJUomOC+6AOhDX2Bp3LcWrAvZzSYJ1vCg0c1hA=="",""publicKey"":""XAeVGZ0WLGWRtHD985lWOTta+HLGtcMBhahmj6kh2Wo=""}",true
"sr25519Verify","{""message"":""4ab81119266f8a6b827327525c4fb4d9f290c71f646c60ac3513169bab9d6dbe"",""signature"":""GIP8UrikNl1NVxjCiggpRoQ1sgWz6nuUdOZ42IU1ATTue+F+nc5MgqFC3RV6fzUMlersaDIb2vLMtPQqCcORig=="",""publicKey"":""7r2jDTPKk5A6uEQnS4TAQL/+k6iFOixKdYjw/oW45Qw=""}",true
"sr25519Verify","{""message"":""66c76159865781969f457e7987500527024bca71021e0c7452f2a4118dd3c2fc"",""signature"":""bN6Vs21SpBSsi0Yk8lrFwq7BkNhGeE/XbZm1edoUVR4T7eFazSdvvS3Z/V/pLOQHTry8gKX9xOcCTNQfyH2pjA=="",""publicKey"":""hqobOY2NnoHVSjW5Rk3XqUfRDsey0g/xu5GUKhmaAA0=""}",true
"sr25519Verify","{""message"":""a3e4820cc745d1ba80d6c5d4c11dedfc68dcf9c7c83278dd8ee8ed1faebd6230"",""signature"":""WvWxbDC1t6gzujP2CAkzlUD64naU7WIRoA5QDQjsQUeLjsavzLTJW9binelSK1d69k8nJvgqdrwEZUexUr8Iig=="",""publicKey"":""VgJy5JdXRRdiBwi/5rh/XrIsvM6UJwdE5al/77qS61Y=""}",true
"sr25519Verify","{""message"":""710467b753e023da52406f3bac87550f8b1f53fd39f7bfcd0767cb33a02db7c6"",""signature"":""AKEMsAZTgYLbVtA+aTNwYUvdC6e+lN5C9ZkNji1ujCWlh7s91s8xPQLlQrCDaZ3mmFyeQN3u0bvY+ZucPNxOhA=="",""publicKey"":""VG0uikDxM3jLDsU7mM7bnm+FxPyOQ5GrDLBBLnMXZXI=""}",true
"sr25519Verify","{""message"":""2dcf8e7b2d8b5be2573c54eb606aef47dddd7521c390f973c2fe126ee97da305"",""signature"":""XB0RYvrxcJR3hSvOUwI+pEOiaYl+GQdf5HGdRuVfLFrIljgqobw+pxnJHvr3M0vEF84wkAQqvSgWgwiHonXUig=="",""publicKey"":""Qk8F93qepGVHTsODFZyBdoAPphA7eX7AyHsyAKBKFic=""}",true
"sr25519Verify","{""message"":""2e505e9cfe4472f08f3f6e64c39cad62654c9c8ca84ba893afaae5cd7de9fb6d"",""signature"":""sEJ7Vg3t5wCVHsD53xKQl8Dpx9hNUo8tX8HNHpR09ULsnyaoxm3PUY7z4kqIK6hF2DPuc2ajIN60+7v26bY3jg=="",""publicKey"":""LpUZ5j2FkwWmZ4X4pWtf2uxBBHJt3JR7fy2kuIUwG24=""}",true
"sr25519Verify","{""message"":""775e9de608a22f1fcf3b99c5d2b498a1cf0c4f67d80e19e8157bf3f88584a90d"",""signature"":""tqw3993hzp1l11CIFapLrkYn0mOmwZigOBA/AK+51SsDJyuoCfRkafaXhGN2hz73ouka8dHaM3oEsDK4twEQhg=="",""publicKey"":""LLVRLH6NZby1PyZksrIFNq/I13bu7YSdPQkEP+zVCDs=""}",true
"sr25519Verify","{""message"":""0895245adff9beb0087d646caea0662ec1ee136677d344ae71b6155201fc926f"",""signature"":""AB8B+owasNussm/DyA9BK3P7M/imEkzfle90p5ifRwSqjaHA1o5NEhOTimjKZ4Su5f8q6Wvrnrxfu15H9IetjA=="",""publicKey"":""+FzB5AC1nSp8/5HyVEjNCNOpMkRFpPiCax+xVy8cDkM=""}",true
"sr25519Verify","{""message"":""34be5055fea8309db66e9e30a8f3384c61196db435c6e1e7c645ca1a5c6cc593"",""signature"":""mBESW/0WxeUiK8UHSNQpvwhtTAm1fYFTPjIaGROw7UMHAUwnW0LeJXEaKfRaL3wkb8dtHklfGQfoxw1MokKxgQ=="",""publicKey"":""Th73k+KQ1XoOvX2pHyU7mog7bh65Bzf3vQynEZixzRk=""}",true
"sr25519Verify","{""message"":""63f600b27177d03ba3b7ff4fc438a73e6241b0e9ecbe8500dba92df7beac7196"",""signature"":""lpMEUM7hwSgvEq7aFAzK7ZgquO+Efl6UAfsciPpCbyZm6uuieK+Ujh2R+dsk9WPlBvzc/Zyc2q1I6VGADOp4iQ=="",""publicKey"":""2tR0NZoSesTAmXfwyik43tNuGcHCBIRZ2rgDWSofDjU=""}",true
"sr25519Verify","{""message"":""f9f7fa0e54779bb04c640045842806ed1373d1dd8f8d4a9f8f131ee3b6ab18c7"",""signature"":""bH2KYDHzl0DBU+mF5bUmA+Dpn2p+fLVxxN1iyth+hTMCOefux+UBA05UmMfOndiDgV36wdY+YAEGpe0ZZIbNjg=="",""publicKey"":""eHIDP28VDHk2DMjm2TS+PwwCk9IINH+YxPQ+PEgaExc=""}",true
"sr25519Verify","{""message"":""a7cf68900ef3e60677fc28914ddb7b12bc409456849b3cd5c1d539a1fedb8832"",""signature"":""QkmkiUg9xn3LJoaMwwCEFxcci3wGVTftO2HFzgf9sFGWLvMp7dZuLbCgwP8yhosk7l2TsqyOFgFl8aDvpTsUgg=="",""publicKey"":""nvTDaHXjp5714LVfMOGITzXVuJXbP4jIP9yiU4z9VSI=""}",true
"sr25519Verify","{""message"":""b37336be81211f0c3c9b8732dc379bb32c382a9f4130136471d6009d9ea34185"",""signature"":""bvE4p4/+hMuG6xqOA2Wl8EMOnlFUWb5rdMxKnaEwagYHS7y2ag5uiFDDRgW+ezp+lBsWtk9515zndBHha8/oiQ=="",""publicKey"":""tCtOibpO5LWe0UOzbf2eA8PZBG3Skd8TC/xP9bE7wS0=""}",true
"sr25519Verify","{""message"":""78a5e0e26eab21e95e3a5e6cee3c415da8720d3962582a963207f5bce8707ae1"",""signature"":""HKIvN72gUh6fzwBwEKZkRx2/aUkzEoSbnVjsea8S43ty9Cr0NT3Tpq/dpS1tGtuXDmD9RK1CTY+IdFAPRVIRiw=="",""publicKey"":""3OqQP/OgDRNec/h2C3OEN7cifa30Bq2ivTD6mP0f+HY=""}",true
"sr25519Verify","{""message"":""280a7e8c5e785826aa9bba778fa8fa644d1d3ecd2fcb13175c365ec092faf726"",""signature"":""yDudKpbCVmQnTT+RSeUdHwjoiHcfbY7W+UVxNhn9SXRN43pq+nvyv66nJ4iV3/TaB6Gf7kP6dLt+CltPDHR9hA=="",""publicKey"":""AvFt+XsnszNwUXw3DR1u+jTwkXxrbLMWB+9V4vgdpBo=""}",true
"sr25519Verify","{""message"":""97dd46e85c538d02a85b602fca2df291c83875ad69c461bda187e0b0cb32e743"",""signature"":""ytgp9jvsrHlOLxSrCVY3bidjz33+Iqy/hlMwM0BuPiLIfvbbqPcQQPhFgd1ojWgv71inYr1OurYiRWdZDl1rgw=="",""publicKey"":""3sTb9nTTA5P0k3TecMwKskoh+h+jDSI4R7dR0AqR0H0=""}",true
"sr25519Verify","{""message"":""ee5bd3dad440474e96a1b7af9b33e8769a08c2a7dadc41b506d63b68694b510f"",""signature"":""6O4ah9IqPJlOOZfx2NSK/90FMeeqR1f7VXUJYvoHqTzGv/JUZz6wRpQzvj+TbYuKnyT02Z5YVsGjGRelGSJggw=="",""publicKey"":""3qSK4djHxORf9RbamzLUhkqk+uL91kyF90mFwuCpAhs=""}",true
"sr25519Verify","{""message"":""3313d6702c3de8d8ef164625cca90196eef22e5e51930855fe98d1851801d997"",""signature"":""1hjw0pQerh7W+yJVLUvNqREO7aYORpm/8Rxmgn9cLjQX5Pf/tmL/4kZhHPWSDO9iMm6OVhwhOi6NoO+/otVejQ=="",""publicKey"":""dv4IisKoATXKEzUczpJofEpXMln2KimKGmI0amqC138=""}",true
"sr25519Verify","{""message"":""41c0473e07016d7fc575d3c5c319a79e95d62f17c50b5c66a208cdd316c7b259"",""signature"":""AOka0APzVayvM9xxeg+L0/4pkI9HBxpGr+FQ4+F5KTPUNBANNZpfzkEpyzPxSkfXIE1T5B3wo6SNfPXIVxedjA=="",""publicKey"":""RIBPynesPaFN1CmJp1EsLNQUdKdK2XJdB/3ktasOdHI=""}",true
"sr25519Verify","{""message"":""10bac2426a30da051f2d9cb9408f46b23420008c6a429978df2d95f2614bda34"",""signature"":""PMaTkiW3sqyqhumYUUfmS25U+ufprkTyu+QA6kaRQEK8ytkv4lyQLRpt4EN6buSq/VFzTsSZci7aHISL5x3+hw=="",""publicKey"":""LJUe8RZdePfyWC4cOmFz5Ig3SVPD4XJTqeitlAgIogA=""}",true
"sr25519Verify","{""message"":""9eac1bc606ff0226f1cd7a39a72f21d8000c0cc8682620b169ae828063f1b6b4"",""signature"":""VjvaI2xZgRnnojWnb+sndRuD6182G507MBPJcmFZtVkzZ+7pcFiid+/reyfQWWOLD9GHeTh8Ixw1P9nFXDnSjQ=="",""publicKey"":""ynyoWx5SLpgotSOtU7PqFRcn39gVxwMYtstVm6CJ90I=""}",true
"sr25519Verify","{""message"":""df91da8708182b56eda0f36e3b7a87b01dbc6d20acea9407ad6938e2525fec65"",""signature"":""ymrW0RjXWCSijQsQ3LmhqoX+tMrDMuncSdZHdNV0Si310Z9tSx1cSP5BY7yEN+m991slqCqm3lJfxCdxpzlfgw=="",""publicKey"":""qNOzEfJxpCCPvJqZ02MUfZx2JDWleEEvr4Pp1dKbWTA=""}",true
"sr25519Verify","{""message"":""70782fb459ff64f0d82a68ec0bcca8a730577256c36b6821902a0e69098969fb"",""signature"":""CMmmzEO5vPORxOJZUyuzAfUWiLqUokW4sLXJVxQxviwNLDzR/WbDF/O1LQd72HlQgDtRJQfvUb8AtPWIupudhw=="",""publicKey"":""jHeL1zuMLv3D6rhFT0xvkN6xnJbP7woUIkA9V3XdJ14=""}",true
"sr25519Verify","{""message"":""98c4290e074b391c35bab50d36cea1a5f45ce7c930c08d9c9e100ac123b9f1a9"",""signature"":""kq22wHq84MYQy7EhjDTsrZj/0Px7+hjvQFSTwa8gcya8rbfs2PElnropWB4mqjTo7XUBePwn240lWyizvBY4hQ=="",""publicKey"":""htnTqGPKwkcmgaMkRJsQ8WQJwmxDzpSFa7+F8jZ5pTk=""}",true
"sr25519Verify","{""message"":""3125183e6f04f3d78d97dbde863dd0f28ee1644fa79d6a22453b04c5f3188b92"",""signature"":""5FV9zJaXszk6c5jGOg8WKXV3GcOrms2CvBbGNJLN+Q1M+7xQWRXqNqekBKSw+YcN98eX1jNjGcCwn3+LE8Vvig=="",""publicKey"":""SroQvadTeFvVIcCVa3nZMY/sVLWP5Owbec27RZzG5Fc=""}",true
"sr25519Verify","{""message"":""96066ae85feedd3660be33cef085b74aa32bb24e5d3746639c14c11e4451ba1b"",""signature"":""iOA5nEcWdjZ2ogRV5ULEWN5BYfVsVnHHAO/Euti/eVTZXKREA+VlAPuCrmZIAM+wz9SpBWTyOiLALCIRcDzxig=="",""publicKey"":""wB4tSk2FdYws2k7yWSfyLg+3qx532Kk7TZPxWriF1mM=""}",true
"sr25519Verify","{""message"":""5e69bf667f053bbb18f8889ee8b8b64240ebe98d77a5199fe4a0e78752422425"",""signature"":""9g9y1h3xdRlTxCP8g5g1WcajQ5SZu1KF6ulnQKvrH15tPCakoxVswIPcKkW7q8uhqlb7kg5DP4cFitEBxNEcjQ=="",""publicKey"":""WgA89KggMWdyZd0Ef8fJ2QeppNhUkZAXC3u9pG/gyWU=""}",true
"sr25519Verify","{""message"":""372bc3c922664b0d2e88a1ce9842aa127c1f633917ef77a988640c9def10a30a"",""signature"":""anvvU6G0iv73QHB0f/nLUAzij1AYTCALLiR7T2R/n0w3KlCTWyaDtFBpX4c6EHnOy6wS4Qdp7Yi8SjO3zz/Dgg=="",""publicKey"":""Akm7Q7rGpG+iQssx8wSFGt7n4fMvRLGoTqxJopQPl18=""}",true
"sr25519Verify","{""message"":""27a7d3612cc4f36304c8901dafcc0229dd73ebeefaf952e0b925f71dcf3b251e"",""signature"":""cDnuEsjUA1AFGRSMKHB6LSieT7mov36g/D2POLcrwT1CnoNQBX84lwkMz2qQdAWLC1Wr/oMUkmsQkadU/DrqjA=="",""publicKey"":""xMVnKCVFO6QNB93MMSe0lABajfnbljwznszy7Lg5LSs=""}",true
"sr25519Verify","{""message"":""18e60767fd7248623f5f88dbbb6cbdfcde2caa1ef6d319603e3f2a881b81a511"",""signature"":""mog/6cN16+1M31pM6cDqBAfPCT7mpXJITNv6e0bGLjGgTcQKQmlXka3QVfUjud8goSE5HXoqJmSRmlb9OMV0hQ=="",""publicKey"":""mji/+H3gEv4KdsJd5IHPcqQslAl11ykWa3qZBQC2yxI=""}",true
"sr25519Verify","{""message"":""f40cd4ca8f23795fff26d310b2e1ec6b41bd422b1b0651342c72e47700910703"",""signature"":""zv1atKuuH494gp2UHSbOOGgZpwZXk5kIJtWroIz33EQ+Bllu9/qCw96ghI/dxNUkgHP8WzFEwQmiq1Vi0Fjeiw=="",""publicKey"":""IFmZLt1je6fOb0Gpx/OnTudKAG9wBgp40hwzA/MLox0=""}",true
"sr25519Verify","{""message"":""fb69b669dbf73fa1becde638573a5ffc2eeca06b70a9fe632042ec16ea25da4a"",""signature"":""DPXuTYwripy5tkIHP0w3IwWGf/jh0w7lXkNRMAgNqjJHD/93+9LKOq1sTaE000t6A7GNnDBubioFpTZVH88riQ=="",""publicKey"":""Pqk8oQqalzkvdsQh6kUHD56jsq0vDRm+AJaekKk26lc=""}",true
"sr25519Verify","{""message"":""d4540f70f83a9a0b6cf26a33d1909519555020e06d6301897572738e4d724a60"",""signature"":""bMxY4fq3zZBhr1xh/DQ4G0x6UA+ns1K2/kVGCkFPjAp2tHz2zT/SYhGbUpUzJKp7KXNArrFsiaynJXPZF74vig=="",""publicKey"":""OC0SF2uPMYL+pYSUp2t4c5tyMy2fM0qb2nb2P2+RLXg=""}",true
"sr25519Verify","{""message"":""80c7e9aa63b69497dc5356e0724bffafbe480cb7071df82048b49f2e333b6c18"",""signature"":""WrvRXiUHKPemuvq57V3EuISuc2Ky6tpF2iw0eJkCr0/xo28UDn1LjElts9DWioC24fCiDrgOR0TDm7F8XTvyhw=="",""publicKey"":""oAjwyunU2gdn8QqVvfqaACKsCCF01s9YFwM9o8ppsiU=""}",true
"sr25519Verify","{""message"":""cef464c2131378f02e4ec95ee8725b30ba5fb25adf417bfce680b6d526d281fd"",""signature"":""rv+/6CYNfmqbYnxWKpjudz55XeIEL02An+5QUd6QpkQCCkkyjj78+BtXKP7k8wmDERsFQDgQC6RObQmZ1k/Aiw=="",""publicKey"":""DAVbf+VpvF5oR/qf+5XGkqXKoM6rbrDYe0+Caatr4HQ=""}",true
"sr25519Verify","{""message"":""1b6c63eef6f92a593fa414a7b9bbfd1339f5bf7524b66fb4dfe6ad8f589cf83e"",""signature"":""Ll2qcWJBnGEZ0GUhg1mNfrKPDDhuz64EMuDaAVpqsVTbz2mBinI00hRfZjc0b+BEzJimZGcZSkMpl/b2YVQmhg=="",""publicKey"":""6izlfmdvJaveP7NKhB7TJLKlNF/t+NgYjMyGE50Tp2c=""}",true
"sr25519Verify","{""message"":""f6cf09ee82aed1c3b0a3d0cb4cfeea96ef2a7e84cdd61da8dff6841250e4f4ad"",""signature"":""bpDx5w9/lpHFwKGHWXCdlMXCSHc6lNjyj/BgLYWILAATa2/m6eYKh9kq7c65ZgI1daFqK+hlS2U9f/eVGkM9iw=="",""publicKey"":""xMpKlbH8OdrOywTiO7e2gZV94q9JKVl8WGetqp+NV0U=""}",true
"sr25519Verify","{""message"":""d13d9967a1f829dee61c772b1936ce3884f0d62bd884f153b641c15d23f9586a"",""signature"":""cu+p28LRyIo/Cprr/5Yd+i07Ibk8kQYjkh8yxqT6Pm/ZZ6Gyct6cxRVLjXIFB96D6m9D6Pkxh3XxqPFBrjuygA=="",""publicKey"":""fuLiHjc6jeTCm6/qRjxT+0hTVLe9uSfXZXkXetRjFlQ=""}",true
"sr25519Verify","{""message"":""94bbb286e8cab574ac3f7bb6ede0b73f3e188d1f3f552d87535657d0f0f77651"",""signature"":""fEU5i3zhzVIo9rpprKGgKAo4rqi6HNNunUvZvD8ToUrkFIVk5YJiPPJ/yCUa5xkv2ZPR8fOLlL6eN1QHD+BQgQ=="",""publicKey"":""eqFI7iFxSFtHSYpT1/J5k0G3pDViffN3AFSkOjx+SEU=""}",true
"sr25519Verify","{""message"":""cb45ce38fa3b8704a8691df0ca0caa6415cc6598d690b48ab4ed11a8282dfe8b"",""signature"":""6qJd2KjMKBIPpa6eoEujjsP9kxQ155lgrAiP3Xb9DBlTNTjOvnrxNRqB/79k8ZWCfOYMJfArAryeRuPUZnuyhw=="",""publicKey"":""SL3xUugewqPZVBBdWV5t13UdW+KVdIhOAMq7RkBD7V0=""}",true
"sr25519Verify","{""message"":""49ac8c98f9e84569c447c895f0ed637cc95e6d06e0b1a863a7c7bd7c463aa093"",""signature"":""ZvV1jEZRSkKXNft4nacNqVWibVW5ve7prmoALLDkWymVkChYv+wXzyUnqxNl0Sx2NsBv4bUCAOYOY3/kaIcPgA=="",""publicKey"":""OpsT/V8LvRmqPMahBflo+i63cwlib022tau0j15yZRs=""}",true
"sr25519Verify","{""message"":""b072e6be08bb18dcb47cc30ae8d2ccad85f196e5787c775fa6db86d24b2a5ff6"",""signature"":""MDyfmxsnSPsTgbmwjre5H6zv4cyy7u+fEBOA+UZpC3ENs2XutKbf9QCDXKjySz1zRhnMlgT3IF5HOF0sBzqigg=="",""publicKey"":""BkIBhmooi7YnkPOTHUZXhJVeeSqe8zj6ovJS5MBmIEQ=""}",true
"sr25519Verify","{""message"":""660bb76872f4b42ba5b22ba6fa6097fd5a703d581e757e11e2a0e29dbea84840"",""signature"":""WNk/GY6c2DFsRgP22Yx0HxqGunWf3uV+hDToRW2yljjBH6waGro3uF/9ocpti2LUc/VZkRIJt5asD6rOUSMdgg=="",""publicKey"":""IPV4erZUDajKRsZLuqF89GWhLy1cjQorRbtEk3EmF0E=""}",true
"sr25519Verify","{""message"":""9c0d1db4bad5f68b23b7005f0f4296b3e7bc6b968433a98f1ea1cff1e33ce12c"",""signature"":""kM3+d/VJogsMs26ER14dpsYrZ8chV4krCAL/q4CbtjS8v32QcQabSHPiEo7sOiCHJJLn+a1SPQABFt6vpymPiA=="",""publicKey"":""eoU0oLpAPVsIycOBO5GpzR3PDtfO1v4ji0sT4kstMXE=""}",true
